X,Y,Z,Vp,Vs,Vp/Vs
737380.0000,9549080.0000,2740.0000,3.0000,2.2540,1.3310
737380.0000,9549080.0000,2700.0000,3.0000,2.0280,1.4793
737380.0000,9549080.0000,2660.0000,3.0000,1.9930,1.5053
737380.0000,9549080.0000,2620.0000,3.1020,2.5750,1.2047
737380.0000,9549080.0000,2580.0000,3.9430,2.9840,1.3214
737380.0000,9549080.0000,2540.0000,6.1950,2.9100,2.1289
737420.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,3140.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,3100.0000,6.2250,3.4510,1.8038
737420.0000,9549080.0000,3060.0000,6.2250,3.4510,1.8038
737420.0000,9549080.0000,3020.0000,6.2250,3.4510,1.8038
737420.0000,9549080.0000,2980.0000,6.2250,3.4510,1.8038
737420.0000,9549080.0000,2940.0000,6.2250,3.2510,1.9148
737420.0000,9549080.0000,2900.0000,6.2620,3.5280,1.7749
737420.0000,9549080.0000,2860.0000,3.7010,1.8990,1.9489
737420.0000,9549080.0000,2820.0000,2.4260,2.2740,1.0668
737420.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737420.0000,9549080.0000,2580.0000,4.6620,2.9510,1.5798
737420.0000,9549080.0000,2540.0000,5.1120,3.0350,1.6843
737460.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,3140.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,3100.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,3060.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,3020.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,2980.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,2940.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,2900.0000,6.2250,3.4510,1.8038
737460.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737460.0000,9549080.0000,2580.0000,6.1100,3.4630,1.7644
737460.0000,9549080.0000,2540.0000,5.1880,2.6400,1.9652
737500.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,3140.0000,6.2250,3.4510,1.8038
737500.0000,9549080.0000,3100.0000,6.2250,3.4510,1.8038
737500.0000,9549080.0000,3060.0000,6.2250,3.4510,1.8038
737500.0000,9549080.0000,3020.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2980.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2940.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2900.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737500.0000,9549080.0000,2580.0000,7.0250,3.8310,1.8337
737500.0000,9549080.0000,2540.0000,5.7100,3.2400,1.7623
737540.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3140.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3100.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3060.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,3020.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2980.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2940.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2900.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737540.0000,9549080.0000,2580.0000,6.4230,4.0890,1.5708
737540.0000,9549080.0000,2540.0000,6.9400,2.8510,2.4342
737580.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3140.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3100.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3060.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,3020.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2980.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2940.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2900.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737580.0000,9549080.0000,2580.0000,7.3030,4.2430,1.7212
737580.0000,9549080.0000,2540.0000,6.2250,3.4510,1.8038
737620.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3140.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3100.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3060.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,3020.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2980.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2940.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2900.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737620.0000,9549080.0000,2580.0000,6.5540,3.6510,1.7951
737620.0000,9549080.0000,2540.0000,6.2250,3.4510,1.8038
737660.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3140.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3100.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3060.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,3020.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2980.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2940.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2900.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737660.0000,9549080.0000,2580.0000,6.0330,3.5260,1.7110
737660.0000,9549080.0000,2540.0000,5.6810,3.2510,1.7475
737700.0000,9549080.0000,3300.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3260.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3220.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3180.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3140.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3100.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3060.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,3020.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2980.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2940.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2900.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2860.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2820.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2780.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2740.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737700.0000,9549080.0000,2580.0000,5.8450,3.5780,1.6336
737700.0000,9549080.0000,2540.0000,6.2250,3.4510,1.8038
737740.0000,9549080.0000,3300.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3260.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3220.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3180.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3140.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3100.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3060.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,3020.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,2980.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,2940.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,2900.0000,5.5900,3.1740,1.7612
737740.0000,9549080.0000,2860.0000,6.2250,3.4510,1.8038
737740.0000,9549080.0000,2820.0000,6.2250,3.4510,1.8038
737740.0000,9549080.0000,2780.0000,6.2250,3.2510,1.9148
737740.0000,9549080.0000,2740.0000,6.2250,3.0510,2.0403
737740.0000,9549080.0000,2700.0000,3.0000,1.7400,1.7241
737740.0000,9549080.0000,2660.0000,3.0000,1.7400,1.7241
737740.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737740.0000,9549080.0000,2580.0000,5.6280,3.2620,1.7253
737740.0000,9549080.0000,2540.0000,6.2250,3.3340,1.8671
737780.0000,9549080.0000,3300.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3260.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3220.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3180.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3140.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3100.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3060.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,3020.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,2980.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,2940.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,2900.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,2860.0000,5.5900,3.1740,1.7612
737780.0000,9549080.0000,2820.0000,6.2250,3.4510,1.8038
737780.0000,9549080.0000,2780.0000,6.2250,3.4510,1.8038
737780.0000,9549080.0000,2740.0000,6.2250,3.4510,1.8038
737780.0000,9549080.0000,2700.0000,6.2250,3.4510,1.8038
737780.0000,9549080.0000,2660.0000,6.2250,3.4510,1.8038
737780.0000,9549080.0000,2620.0000,3.0000,1.7400,1.7241
737780.0000,9549080.0000,2580.0000,5.4340,3.3860,1.6048
737780.0000,9549080.0000,2540.0000,6.6250,3.2510,2.0378
737820.0000,9549080.0000,3300.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3260.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3220.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3180.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3140.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3100.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3060.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,3020.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,2980.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,2940.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,2900.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,2860.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,2820.0000,5.5900,3.1740,1.7612
737820.0000,9549080.0000,2780.0000,6.2250,3.4510,1.8038
737820.0000,9549080.0000,2740.0000,6.2250,3.4510,1.8038
737820.0000,9549080.0000,2700.0000,6.2250,3.4510,1.8038
737820.0000,9549080.0000,2660.0000,6.2250,3.4510,1.8038
737820.0000,9549080.0000,2620.0000,6.2250,3.1980,1.9465
737820.0000,9549080.0000,2580.0000,6.9590,3.4510,2.0165
737820.0000,9549080.0000,2540.0000,6.2250,3.4510,1.8038
737860.0000,9549080.0000,3300.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3260.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3220.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3180.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3140.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3100.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3060.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,3020.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2980.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2940.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2900.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2860.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2820.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2780.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2740.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2700.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2660.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2620.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2580.0000,5.5900,3.1740,1.7612
737860.0000,9549080.0000,2540.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3300.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3260.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3220.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3180.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3140.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3100.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3060.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,3020.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2980.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2940.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2900.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2860.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2820.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2780.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2740.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2700.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2660.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2620.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2580.0000,5.5900,3.1740,1.7612
737900.0000,9549080.0000,2540.0000,5.5900,3.1740,1.7612
737180.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737180.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737180.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737180.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737180.0000,9549120.0000,3140.0000,3.0000,1.7400,1.7241
737180.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737180.0000,9549120.0000,3060.0000,5.5420,3.0510,1.8165
737180.0000,9549120.0000,3020.0000,4.9980,3.0660,1.6301
737180.0000,9549120.0000,2980.0000,5.4860,3.3640,1.6308
737180.0000,9549120.0000,2940.0000,7.3350,3.6240,2.0240
737180.0000,9549120.0000,2900.0000,5.5120,3.1870,1.7295
737180.0000,9549120.0000,2860.0000,5.3970,3.5100,1.5376
737180.0000,9549120.0000,2820.0000,4.4190,3.0140,1.4662
737180.0000,9549120.0000,2780.0000,5.5940,3.4400,1.6262
737180.0000,9549120.0000,2740.0000,4.9100,2.8400,1.7289
737180.0000,9549120.0000,2700.0000,5.1540,2.8400,1.8148
737180.0000,9549120.0000,2660.0000,5.2350,2.5970,2.0158
737180.0000,9549120.0000,2620.0000,4.9660,2.6090,1.9034
737180.0000,9549120.0000,2580.0000,4.1100,2.9200,1.4075
737180.0000,9549120.0000,2540.0000,4.9100,2.8400,1.7289
737220.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737220.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737220.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737220.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737220.0000,9549120.0000,3140.0000,6.2250,3.4510,1.8038
737220.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737220.0000,9549120.0000,3060.0000,6.2250,3.4510,1.8038
737220.0000,9549120.0000,3020.0000,6.2250,3.4510,1.8038
737220.0000,9549120.0000,2980.0000,5.4730,3.2900,1.6635
737220.0000,9549120.0000,2940.0000,7.0860,3.6600,1.9361
737220.0000,9549120.0000,2900.0000,5.3230,3.8100,1.3971
737220.0000,9549120.0000,2860.0000,5.1530,3.3030,1.5601
737220.0000,9549120.0000,2820.0000,6.0080,3.5160,1.7088
737220.0000,9549120.0000,2780.0000,5.2180,3.2410,1.6100
737220.0000,9549120.0000,2740.0000,4.9330,2.9320,1.6825
737220.0000,9549120.0000,2700.0000,5.3120,3.1530,1.6847
737220.0000,9549120.0000,2660.0000,5.0540,2.8430,1.7777
737220.0000,9549120.0000,2620.0000,4.8610,2.6080,1.8639
737220.0000,9549120.0000,2580.0000,4.5480,2.5230,1.8026
737220.0000,9549120.0000,2540.0000,4.9100,2.8400,1.7289
737260.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737260.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737260.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737260.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737260.0000,9549120.0000,3140.0000,6.2250,3.4510,1.8038
737260.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737260.0000,9549120.0000,3060.0000,6.2250,3.4510,1.8038
737260.0000,9549120.0000,3020.0000,5.0250,3.2450,1.5485
737260.0000,9549120.0000,2980.0000,6.1650,3.0180,2.0427
737260.0000,9549120.0000,2940.0000,6.0490,3.5600,1.6992
737260.0000,9549120.0000,2900.0000,5.5040,3.3210,1.6573
737260.0000,9549120.0000,2860.0000,5.6740,3.4240,1.6571
737260.0000,9549120.0000,2820.0000,5.3380,3.1480,1.6957
737260.0000,9549120.0000,2780.0000,4.5420,2.9150,1.5581
737260.0000,9549120.0000,2740.0000,4.8110,2.9920,1.6080
737260.0000,9549120.0000,2700.0000,5.0900,2.9860,1.7046
737260.0000,9549120.0000,2660.0000,4.9700,3.1180,1.5940
737260.0000,9549120.0000,2620.0000,5.3660,3.3210,1.6158
737260.0000,9549120.0000,2580.0000,4.4770,2.9030,1.5422
737260.0000,9549120.0000,2540.0000,4.9100,2.8400,1.7289
737300.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737300.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737300.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737300.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737300.0000,9549120.0000,3140.0000,6.2250,3.4510,1.8038
737300.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737300.0000,9549120.0000,3060.0000,7.4250,4.0330,1.8411
737300.0000,9549120.0000,3020.0000,5.3580,3.1990,1.6749
737300.0000,9549120.0000,2980.0000,5.2490,3.1030,1.6916
737300.0000,9549120.0000,2940.0000,5.4190,3.2600,1.6623
737300.0000,9549120.0000,2900.0000,5.6290,2.9590,1.9023
737300.0000,9549120.0000,2860.0000,5.9790,3.7570,1.5914
737300.0000,9549120.0000,2820.0000,5.7540,3.6060,1.5957
737300.0000,9549120.0000,2780.0000,5.1070,3.1900,1.6009
737300.0000,9549120.0000,2740.0000,4.7040,3.1110,1.5121
737300.0000,9549120.0000,2700.0000,5.1690,3.2550,1.5880
737300.0000,9549120.0000,2660.0000,4.7540,3.1260,1.5208
737300.0000,9549120.0000,2620.0000,4.4450,3.0660,1.4498
737300.0000,9549120.0000,2580.0000,5.8880,2.9760,1.9785
737300.0000,9549120.0000,2540.0000,4.9030,2.8400,1.7264
737340.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737340.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737340.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737340.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737340.0000,9549120.0000,3140.0000,6.2250,3.4510,1.8038
737340.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737340.0000,9549120.0000,3060.0000,6.2250,3.4510,1.8038
737340.0000,9549120.0000,3020.0000,6.2250,3.4510,1.8038
737340.0000,9549120.0000,2980.0000,5.3630,3.0830,1.7395
737340.0000,9549120.0000,2940.0000,5.5780,3.1140,1.7913
737340.0000,9549120.0000,2900.0000,5.5550,3.4700,1.6009
737340.0000,9549120.0000,2860.0000,5.8390,3.5290,1.6546
737340.0000,9549120.0000,2820.0000,5.2900,3.7260,1.4198
737340.0000,9549120.0000,2780.0000,5.2030,3.4320,1.5160
737340.0000,9549120.0000,2740.0000,5.3660,3.2690,1.6415
737340.0000,9549120.0000,2700.0000,5.0590,3.5390,1.4295
737340.0000,9549120.0000,2660.0000,4.6530,2.9830,1.5598
737340.0000,9549120.0000,2620.0000,4.4880,2.9970,1.4975
737340.0000,9549120.0000,2580.0000,4.9390,2.8340,1.7428
737340.0000,9549120.0000,2540.0000,5.9110,2.8760,2.0553
737380.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,3140.0000,6.2250,3.4510,1.8038
737380.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737380.0000,9549120.0000,3060.0000,6.2250,3.4510,1.8038
737380.0000,9549120.0000,3020.0000,6.2250,3.4510,1.8038
737380.0000,9549120.0000,2980.0000,5.4470,3.4510,1.5784
737380.0000,9549120.0000,2940.0000,6.2300,3.7170,1.6761
737380.0000,9549120.0000,2900.0000,6.3610,3.6490,1.7432
737380.0000,9549120.0000,2860.0000,5.0420,4.1720,1.2085
737380.0000,9549120.0000,2820.0000,7.0260,3.3300,2.1099
737380.0000,9549120.0000,2780.0000,3.8280,2.2370,1.7112
737380.0000,9549120.0000,2740.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,2700.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,2660.0000,3.0000,1.7400,1.7241
737380.0000,9549120.0000,2620.0000,3.8440,2.8710,1.3389
737380.0000,9549120.0000,2580.0000,3.7060,2.5890,1.4314
737380.0000,9549120.0000,2540.0000,5.4390,2.6180,2.0775
737420.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,3140.0000,6.2250,3.4510,1.8038
737420.0000,9549120.0000,3100.0000,6.2250,3.4510,1.8038
737420.0000,9549120.0000,3060.0000,6.2250,3.4510,1.8038
737420.0000,9549120.0000,3020.0000,6.2250,3.4510,1.8038
737420.0000,9549120.0000,2980.0000,6.2250,3.4510,1.8038
737420.0000,9549120.0000,2940.0000,5.2880,3.7770,1.4001
737420.0000,9549120.0000,2900.0000,6.1710,3.7560,1.6430
737420.0000,9549120.0000,2860.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,2820.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,2780.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,2740.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,2700.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,2660.0000,3.0000,1.7400,1.7241
737420.0000,9549120.0000,2620.0000,4.9100,2.8400,1.7289
737420.0000,9549120.0000,2580.0000,5.1770,2.6030,1.9889
737420.0000,9549120.0000,2540.0000,5.2860,2.9060,1.8190
737460.0000,9549120.0000,3300.0000,3.0000,1.7400,1.7241
737460.0000,9549120.0000,3260.0000,3.0000,1.7400,1.7241
737460.0000,9549120.0000,3220.0000,3.0000,1.7400,1.7241
737460.0000,9549120.0000,3180.0000,3.0000,1.7400,1.7241
737460.0000,9549120.0000,3140.0000,3.0000,1.7400,1.7241
