X,Y,Z,Vp,Vs,Vp/Vs
737780.0000,9548960.0000,2980.0000,5.5900,3.1740,1.7612
737780.0000,9548960.0000,2940.0000,5.5900,3.1740,1.7612
737780.0000,9548960.0000,2900.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2860.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2820.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2780.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2740.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2700.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2660.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2620.0000,6.2250,3.4510,1.8038
737780.0000,9548960.0000,2580.0000,5.4810,3.0510,1.7965
737780.0000,9548960.0000,2540.0000,6.2680,3.4510,1.8163
737820.0000,9548960.0000,3300.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3260.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3220.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3180.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3140.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3100.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3060.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,3020.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,2980.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,2940.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,2900.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,2860.0000,5.5900,3.1740,1.7612
737820.0000,9548960.0000,2820.0000,6.2250,3.4510,1.8038
737820.0000,9548960.0000,2780.0000,6.2250,3.4510,1.8038
737820.0000,9548960.0000,2740.0000,6.2250,3.4510,1.8038
737820.0000,9548960.0000,2700.0000,6.2250,3.4510,1.8038
737820.0000,9548960.0000,2660.0000,6.2250,3.4510,1.8038
737820.0000,9548960.0000,2620.0000,6.2250,3.4510,1.8038
737820.0000,9548960.0000,2580.0000,5.8250,3.2510,1.7918
737820.0000,9548960.0000,2540.0000,6.2250,3.4510,1.8038
737860.0000,9548960.0000,3300.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3260.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3220.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3180.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3140.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3100.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3060.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,3020.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2980.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2940.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2900.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2860.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2820.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2780.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2740.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2700.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2660.0000,5.5900,3.1740,1.7612
737860.0000,9548960.0000,2620.0000,6.2250,3.4510,1.8038
737860.0000,9548960.0000,2580.0000,6.2250,3.4510,1.8038
737860.0000,9548960.0000,2540.0000,6.2250,3.4510,1.8038
737900.0000,9548960.0000,3300.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3260.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3220.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3180.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3140.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3100.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3060.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,3020.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2980.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2940.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2900.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2860.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2820.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2780.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2740.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2700.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2660.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2620.0000,5.5900,3.1740,1.7612
737900.0000,9548960.0000,2580.0000,6.2250,3.4510,1.8038
737900.0000,9548960.0000,2540.0000,6.2250,3.4510,1.8038
737180.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737180.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737180.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737180.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737180.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737180.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737180.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737180.0000,9549000.0000,3020.0000,4.3130,2.7390,1.5747
737180.0000,9549000.0000,2980.0000,5.0500,3.0550,1.6530
737180.0000,9549000.0000,2940.0000,4.3790,2.6410,1.6581
737180.0000,9549000.0000,2900.0000,5.7870,3.2300,1.7916
737180.0000,9549000.0000,2860.0000,5.9950,3.4230,1.7514
737180.0000,9549000.0000,2820.0000,5.2190,3.2370,1.6123
737180.0000,9549000.0000,2780.0000,5.4690,3.3980,1.6095
737180.0000,9549000.0000,2740.0000,4.7740,2.5790,1.8511
737180.0000,9549000.0000,2700.0000,4.4490,2.4990,1.7803
737180.0000,9549000.0000,2660.0000,4.3460,2.4990,1.7391
737180.0000,9549000.0000,2620.0000,4.5590,2.5370,1.7970
737180.0000,9549000.0000,2580.0000,4.1100,2.6070,1.5765
737180.0000,9549000.0000,2540.0000,4.5350,3.2760,1.3843
737220.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737220.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737220.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737220.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737220.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737220.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737220.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737220.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737220.0000,9549000.0000,2980.0000,5.2600,2.9290,1.7958
737220.0000,9549000.0000,2940.0000,5.3540,3.2510,1.6469
737220.0000,9549000.0000,2900.0000,4.3900,3.2350,1.3570
737220.0000,9549000.0000,2860.0000,4.7440,3.0040,1.5792
737220.0000,9549000.0000,2820.0000,4.9250,3.1790,1.5492
737220.0000,9549000.0000,2780.0000,4.7660,2.7710,1.7200
737220.0000,9549000.0000,2740.0000,4.5410,2.7880,1.6288
737220.0000,9549000.0000,2700.0000,5.2380,2.6390,1.9848
737220.0000,9549000.0000,2660.0000,4.4600,2.6260,1.6984
737220.0000,9549000.0000,2620.0000,4.5100,2.4120,1.8698
737220.0000,9549000.0000,2580.0000,4.5100,2.6080,1.7293
737220.0000,9549000.0000,2540.0000,4.5100,2.7800,1.6223
737260.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737260.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737260.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737260.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737260.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737260.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737260.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737260.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737260.0000,9549000.0000,2980.0000,6.1510,3.4510,1.7824
737260.0000,9549000.0000,2940.0000,5.8700,2.9270,2.0055
737260.0000,9549000.0000,2900.0000,4.9960,3.2000,1.5613
737260.0000,9549000.0000,2860.0000,6.1480,3.5460,1.7338
737260.0000,9549000.0000,2820.0000,4.7300,3.2610,1.4505
737260.0000,9549000.0000,2780.0000,5.2790,3.0130,1.7521
737260.0000,9549000.0000,2740.0000,4.2480,2.5790,1.6472
737260.0000,9549000.0000,2700.0000,5.0290,2.9330,1.7146
737260.0000,9549000.0000,2660.0000,4.5550,2.7800,1.6385
737260.0000,9549000.0000,2620.0000,4.7000,2.7220,1.7267
737260.0000,9549000.0000,2580.0000,4.3830,2.8130,1.5581
737260.0000,9549000.0000,2540.0000,5.3650,2.7390,1.9587
737300.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737300.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737300.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737300.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737300.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737300.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737300.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737300.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737300.0000,9549000.0000,2980.0000,7.1040,3.4510,2.0585
737300.0000,9549000.0000,2940.0000,4.7350,3.4620,1.3677
737300.0000,9549000.0000,2900.0000,5.1030,2.9760,1.7147
737300.0000,9549000.0000,2860.0000,5.2330,3.1870,1.6420
737300.0000,9549000.0000,2820.0000,4.9130,3.2320,1.5201
737300.0000,9549000.0000,2780.0000,4.9350,3.2110,1.5369
737300.0000,9549000.0000,2740.0000,4.8060,2.7240,1.7643
737300.0000,9549000.0000,2700.0000,5.2560,2.7900,1.8839
737300.0000,9549000.0000,2660.0000,4.5310,2.9790,1.5210
737300.0000,9549000.0000,2620.0000,4.6070,2.6630,1.7300
737300.0000,9549000.0000,2580.0000,4.6150,2.9400,1.5697
737300.0000,9549000.0000,2540.0000,4.6780,3.2070,1.4587
737340.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737340.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737340.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737340.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737340.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737340.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737340.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737340.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737340.0000,9549000.0000,2980.0000,6.8190,3.4510,1.9759
737340.0000,9549000.0000,2940.0000,6.9170,3.6440,1.8982
737340.0000,9549000.0000,2900.0000,6.2470,3.1940,1.9559
737340.0000,9549000.0000,2860.0000,5.6590,3.3670,1.6807
737340.0000,9549000.0000,2820.0000,5.4030,3.1330,1.7245
737340.0000,9549000.0000,2780.0000,5.0420,3.1640,1.5936
737340.0000,9549000.0000,2740.0000,4.9920,2.9530,1.6905
737340.0000,9549000.0000,2700.0000,4.9050,2.8630,1.7132
737340.0000,9549000.0000,2660.0000,5.4090,2.9680,1.8224
737340.0000,9549000.0000,2620.0000,4.0820,2.9870,1.3666
737340.0000,9549000.0000,2580.0000,4.5100,2.5580,1.7631
737340.0000,9549000.0000,2540.0000,4.5470,3.2660,1.3922
737380.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737380.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737380.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737380.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737380.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737380.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737380.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737380.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737380.0000,9549000.0000,2980.0000,5.8020,3.4510,1.6813
737380.0000,9549000.0000,2940.0000,6.9390,3.5090,1.9775
737380.0000,9549000.0000,2900.0000,6.4940,3.1400,2.0682
737380.0000,9549000.0000,2860.0000,4.9950,3.3590,1.4870
737380.0000,9549000.0000,2820.0000,5.4720,3.2950,1.6607
737380.0000,9549000.0000,2780.0000,4.8380,2.9500,1.6400
737380.0000,9549000.0000,2740.0000,4.7060,2.7540,1.7088
737380.0000,9549000.0000,2700.0000,4.6130,2.7660,1.6678
737380.0000,9549000.0000,2660.0000,4.8450,2.8980,1.6718
737380.0000,9549000.0000,2620.0000,4.1660,2.7170,1.5333
737380.0000,9549000.0000,2580.0000,3.9720,3.1190,1.2735
737380.0000,9549000.0000,2540.0000,4.5580,3.0400,1.4993
737420.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737420.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737420.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737420.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737420.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737420.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737420.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737420.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737420.0000,9549000.0000,2980.0000,6.2250,3.2510,1.9148
737420.0000,9549000.0000,2940.0000,6.2410,3.3210,1.8793
737420.0000,9549000.0000,2900.0000,6.6810,3.3640,1.9860
737420.0000,9549000.0000,2860.0000,4.9640,3.1350,1.5834
737420.0000,9549000.0000,2820.0000,5.3380,3.1230,1.7093
737420.0000,9549000.0000,2780.0000,5.4630,3.1630,1.7272
737420.0000,9549000.0000,2740.0000,5.4790,2.8600,1.9157
737420.0000,9549000.0000,2700.0000,5.2550,2.9940,1.7552
737420.0000,9549000.0000,2660.0000,4.2820,2.4890,1.7204
737420.0000,9549000.0000,2620.0000,4.3960,3.3060,1.3297
737420.0000,9549000.0000,2580.0000,3.3830,2.7520,1.2293
737420.0000,9549000.0000,2540.0000,4.5100,2.8400,1.5880
737460.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737460.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737460.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737460.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737460.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737460.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737460.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737460.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737460.0000,9549000.0000,2980.0000,6.2250,3.4510,1.8038
737460.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737460.0000,9549000.0000,2900.0000,5.8250,3.4510,1.6879
737460.0000,9549000.0000,2860.0000,7.4450,3.4980,2.1284
737460.0000,9549000.0000,2820.0000,4.7950,2.7740,1.7286
737460.0000,9549000.0000,2780.0000,7.0030,3.1250,2.2410
737460.0000,9549000.0000,2740.0000,5.5620,2.9340,1.8957
737460.0000,9549000.0000,2700.0000,4.6730,3.3700,1.3866
737460.0000,9549000.0000,2660.0000,4.9100,3.2070,1.5310
737460.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737460.0000,9549000.0000,2580.0000,4.5100,2.9300,1.5392
737460.0000,9549000.0000,2540.0000,4.9100,2.8400,1.7289
737500.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,3140.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,2980.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737500.0000,9549000.0000,2820.0000,6.0080,3.8740,1.5509
737500.0000,9549000.0000,2780.0000,5.8250,3.6140,1.6118
737500.0000,9549000.0000,2740.0000,6.2040,3.3540,1.8497
737500.0000,9549000.0000,2700.0000,4.7460,2.9820,1.5915
737500.0000,9549000.0000,2660.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737500.0000,9549000.0000,2580.0000,4.9100,3.1390,1.5642
737500.0000,9549000.0000,2540.0000,4.9100,2.8400,1.7289
737540.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,3140.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2980.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2820.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2740.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2700.0000,6.2250,3.4510,1.8038
737540.0000,9549000.0000,2660.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737540.0000,9549000.0000,2580.0000,4.9100,2.8400,1.7289
737540.0000,9549000.0000,2540.0000,4.9100,2.8400,1.7289
737580.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,3180.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,3140.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,3100.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,3060.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,3020.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,2980.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,2820.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737580.0000,9549000.0000,2740.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,2700.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,2660.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737580.0000,9549000.0000,2580.0000,4.9100,2.8400,1.7289
737580.0000,9549000.0000,2540.0000,4.9100,2.8400,1.7289
737620.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,3180.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,3140.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,3100.0000,5.5900,3.1740,1.7612
737620.0000,9549000.0000,3060.0000,5.5900,3.1740,1.7612
737620.0000,9549000.0000,3020.0000,5.5900,3.1740,1.7612
737620.0000,9549000.0000,2980.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,2820.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737620.0000,9549000.0000,2740.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,2700.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,2660.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737620.0000,9549000.0000,2580.0000,5.2640,3.3160,1.5875
737620.0000,9549000.0000,2540.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,3220.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,3180.0000,5.5900,3.1740,1.7612
737660.0000,9549000.0000,3140.0000,5.5900,3.1740,1.7612
737660.0000,9549000.0000,3100.0000,5.5900,3.1740,1.7612
737660.0000,9549000.0000,3060.0000,5.5900,3.1740,1.7612
737660.0000,9549000.0000,3020.0000,5.5900,3.1740,1.7612
737660.0000,9549000.0000,2980.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,2820.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737660.0000,9549000.0000,2740.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,2700.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,2660.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737660.0000,9549000.0000,2580.0000,5.5160,3.1420,1.7556
737660.0000,9549000.0000,2540.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737700.0000,9549000.0000,3260.0000,3.0000,1.7400,1.7241
737700.0000,9549000.0000,3220.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,3180.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,3140.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,3100.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,3060.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,3020.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,2980.0000,5.5900,3.1740,1.7612
737700.0000,9549000.0000,2940.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2820.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2740.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2700.0000,6.2250,3.4510,1.8038
737700.0000,9549000.0000,2660.0000,3.0000,1.7400,1.7241
737700.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737700.0000,9549000.0000,2580.0000,6.3120,3.2260,1.9566
737700.0000,9549000.0000,2540.0000,6.6250,3.4510,1.9197
737740.0000,9549000.0000,3300.0000,3.0000,1.7400,1.7241
737740.0000,9549000.0000,3260.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,3220.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,3180.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,3140.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,3100.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,3060.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,3020.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,2980.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,2940.0000,5.5900,3.1740,1.7612
737740.0000,9549000.0000,2900.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2820.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2740.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2700.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2660.0000,6.2250,3.4510,1.8038
737740.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737740.0000,9549000.0000,2580.0000,5.9140,2.8510,2.0744
737740.0000,9549000.0000,2540.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,3300.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3260.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3220.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3180.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3140.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3100.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3060.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,3020.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,2980.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,2940.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,2900.0000,5.5900,3.1740,1.7612
737780.0000,9549000.0000,2860.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,2820.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,2740.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,2700.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,2660.0000,6.2250,3.4510,1.8038
737780.0000,9549000.0000,2620.0000,3.0000,1.7400,1.7241
737780.0000,9549000.0000,2580.0000,5.4250,2.8510,1.9028
737780.0000,9549000.0000,2540.0000,6.2250,3.4510,1.8038
737820.0000,9549000.0000,3300.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3260.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3220.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3180.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3140.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3100.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3060.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,3020.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,2980.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,2940.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,2900.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,2860.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,2820.0000,5.5900,3.1740,1.7612
737820.0000,9549000.0000,2780.0000,6.2250,3.4510,1.8038
737820.0000,9549000.0000,2740.0000,6.2250,3.4510,1.8038
737820.0000,9549000.0000,2700.0000,6.2250,3.4510,1.8038
737820.0000,9549000.0000,2660.0000,6.2250,3.4510,1.8038
737820.0000,9549000.0000,2620.0000,6.2250,3.4510,1.8038
737820.0000,9549000.0000,2580.0000,6.2050,3.4510,1.7980
